"time","gFM_VSM_cc.measurementPcc.PGenPu","Upcc"
5.387,0.4999948536850633,0.9865954614080765
5.388,0.4999948472219023,0.9865954614319203
5.389,0.4999948409420117,0.9865954614459288
5.39,0.4999948348444495,0.9865954614501735
5.391,0.4999948289282674,0.9865954614447269
5.392,0.4999948231925104,0.9865954614296613
5.393,0.4999948176362172,0.9865954614050497
5.394,0.4999948122584192,0.9865954613709657
5.395,0.4999948070581422,0.9865954613274828
5.396,0.4999948020344051,0.9865954612746753
5.397,0.4999947971862198,0.986595461212618
5.398,0.4999947925125925,0.9865954611413856
5.399,0.4999947880125222,0.9865954610610537
5.4,0.4999947836850015,0.986595460971698
5.401,0.4999947795290167,0.9865954608733948
5.402,0.4999947755435473,0.9865954607662206
5.403,0.4999947717275662,0.9865954606502525
5.404,0.4999947680800402,0.986595460525568
5.405,0.499994764599929,0.9865954603922448
5.406,0.4999947612861863,0.9865954602503613
5.407,0.4999947581377586,0.986595460099996
5.408,0.4999947551535864,0.9865954599412281
5.409,0.4999947523326035,0.9865954597741368
5.41,0.4999947496737372,0.9865954595988022
5.411,0.4999947471759081,0.9865954594153044
5.412,0.4999947448380302,0.986595459223724
5.413,0.4999947426590114,0.9865954590241425
5.414,0.4999947406377527,0.9865954588166409
5.415,0.4999947387731484,0.9865954586013015
5.416,0.4999947370640868,0.9865954583782061
5.417,0.499994735509449,0.9865954581474378
5.418,0.4999947341081102,0.9865954579090797
5.419,0.4999947328589386,0.986595457663215
5.42,0.4999947317607958,0.9865954574099277
5.421,0.4999947308125375,0.9865954571493023
5.422,0.4999947300130123,0.9865954568814235
5.423,0.4999947293610619,0.9865954566063763
5.424,0.4999947288555226,0.9865954563242462
5.425,0.4999947284952229,0.986595456035119
5.426,0.4999947282789859,0.9865954557390815
5.427,0.4999947282056272,0.9865954554362201
5.428,0.4999947282739563,0.9865954551266219
5.429,0.4999947284827762,0.9865954548103748
5.43,0.4999947288308833,0.9865954544875664
5.431,0.4999947293170675,0.9865954541582852
5.432,0.4999947299401118,0.9865954538226199
5.433,0.4999947306987932,0.9865954534806598
5.434,0.4999947315918818,0.9865954531324944
5.435,0.4999947326181412,0.9865954527782137
5.436,0.4999947337763286,0.9865954524179081
5.437,0.4999947350651947,0.9865954520516684
5.438,0.4999947364834832,0.9865954516795857
5.439,0.4999947380299317,0.9865954513017517
5.44,0.4999947397032712,0.9865954509182585
5.441,0.4999947415022262,0.9865954505291983
5.442,0.4999947434255143,0.986595450134664
5.443,0.4999947454718471,0.9865954497347489
5.444,0.4999947476399291,0.9865954493295465
5.445,0.4999947499284584,0.9865954489191509
5.446,0.4999947523361271,0.9865954485036564
5.447,0.4999947548616202,0.9865954480831581
5.448,0.499994757503616,0.9865954476577512
5.449,0.4999947602607868,0.9865954472275312
5.45,0.4999947631317981,0.986595446792594
5.451,0.4999947661153088,0.9865954463530366
5.452,0.4999947692099714,0.9865954459089555
5.453,0.4999947724144315,0.986595445460448
5.454,0.4999947757273288,0.9865954450076118
5.455,0.4999947791472959,0.9865954445505449
5.456,0.4999947826729591,0.986595444089346
5.457,0.499994786302938,0.9865954436241138
5.458,0.4999947900358458,0.9865954431549477
5.459,0.4999947938702892,0.9865954426819473
5.46,0.4999947978048682,0.9865954422052129
5.461,0.4999948018381764,0.9865954417248447
5.462,0.4999948059688005,0.9865954412409438
5.463,0.4999948101953212,0.9865954407536116
5.464,0.4999948145163125,0.9865954402629497
5.465,0.4999948189303414,0.9865954397690603
5.466,0.499994823435969,0.9865954392720461
5.467,0.4999948280317495,0.9865954387720095
5.468,0.4999948327162307,0.9865954382690544
5.469,0.4999948374879534,0.9865954377632843
5.47,0.4999948423454527,0.9865954372548035
5.471,0.4999948472872564,0.9865954367437163
5.472,0.4999948539806485,0.9865954360869545
5.473,0.4999948614583079,0.9865954353674884
5.474,0.4999948690663373,0.9865954346413977
5.475,0.4999948768037288,0.9865954339087465
5.476,0.4999948846694696,0.9865954331695991
5.477,0.4999948926625429,0.9865954324240204
5.478,0.4999949007819266,0.986595431672075
5.479,0.4999949090265945,0.9865954309138277
5.48,0.4999949173955158,0.9865954301493445
5.481,0.499994925887655,0.9865954293786904
5.482,0.4999949345019723,0.9865954286019315
5.483,0.4999949432374228,0.9865954278191336
5.484,0.4999949520929577,0.986595427030363
5.485,0.4999949610675231,0.9865954262356863
5.486,0.4999949701600607,0.9865954254351701
5.487,0.4999949793695078,0.9865954246288814
5.488,0.499994988694797,0.9865954238168875
5.489,0.4999949981348562,0.9865954229992555
5.49,0.499995007688609,0.9865954221760536
5.491,0.4999950173549744,0.9865954213473492
5.492,0.4999950271328665,0.9865954205132108
5.493,0.4999950370211953,0.9865954196737065
5.494,0.4999950470188658,0.986595418828905
5.495,0.499995057124779,0.9865954179788752
5.496,0.4999950673378305,0.9865954171236861
5.497,0.499995077656912,0.9865954162634071
5.498,0.4999950880809107,0.9865954153981077
5.499,0.4999950986087087,0.9865954145278577
5.5,0.4999951092391839,0.9865954136527271
5.501,0.4999951199712094,0.9865954127727861
5.502,0.4999951308036543,0.9865954118881052
5.503,0.4999951417353822,0.9865954109987553
5.504,0.4999951527652529,0.986595410104807
5.505,0.4999951638921214,0.986595409206332
5.506,0.4999951751148382,0.9865954083034013
5.507,0.4999951864322489,0.9865954073960868
5.508,0.499995197843195,0.9865954064844603
5.509,0.4999952093465131,0.9865954055685939
5.51,0.4999952209410355,0.9865954046485601
5.511,0.4999952326255896,0.9865954037244314
5.512,0.4999952443989985,0.9865954027962808
5.513,0.4999952562600808,0.9865954018641812
5.514,0.4999952682076501,0.9865954009282059
5.515,0.4999952802405159,0.9865953999884286
5.516,0.4999952923574831,0.9865953990449229
5.517,0.4999953045573516,0.9865953980977631
5.518,0.4999953168389172,0.9865953971470232
5.519,0.4999953292009708,0.9865953961927777
5.52,0.4999953416422991,0.9865953952351014
5.521,0.4999953541616841,0.9865953942740694
5.522,0.4999953667579028,0.9865953933097565
5.523,0.4999953794297282,0.9865953923422387
5.524,0.4999953921759285,0.9865953913715911
5.525,0.4999954049952677,0.9865953903978901
5.526,0.4999954178865044,0.9865953894212115
5.527,0.4999954308483932,0.9865953884416316
5.528,0.4999954438796844,0.9865953874592274
5.529,0.499995456979123,0.9865953864740754
5.53,0.4999954701454502,0.9865953854862528
5.531,0.499995483377402,0.9865953844958369
5.532,0.4999954966737103,0.9865953835029053
5.533,0.4999955100331021,0.9865953825075358
5.534,0.4999955234543,0.9865953815098063
5.535,0.4999955369360219,0.9865953805097952
5.536,0.4999955504769815,0.9865953795075809
5.537,0.4999955640758874,0.9865953785032421
5.538,0.4999955777314441,0.9865953774968578
5.539,0.4999955914423515,0.9865953764885071
5.54,0.4999956052073042,0.9865953754782697
5.541,0.4999956190249935,0.986595374466225
5.542,0.4999956328941047,0.9865953734524531
5.543,0.49999564681332,0.9865953724370341
5.544,0.4999956607813159,0.9865953714200482
5.545,0.4999956747967647,0.9865953704015762
5.546,0.4999956888583343,0.9865953693816987
5.547,0.4999957029646881,0.9865953683604971
5.548,0.4999957171144847,0.9865953673380525
5.549,0.4999957313063777,0.9865953663144466
5.55,0.4999957455390171,0.986595365289761
5.551,0.4999957598110479,0.9865953642640779
5.552,0.4999957741211102,0.9865953632374795
5.553,0.4999957884678398,0.9865953622100483
5.554,0.4999958028498682,0.986595361181867
5.555,0.4999958172658219,0.9865953601530184
